year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,13.5000,12.1700,32.1000,5.1040
1981,11.8000,12.6300,72.2000,2.0614
1982,5.6000,11.9900,83.6000,0.8024
1983,13.8000,10.8700,67.4000,2.2231
1984,11.6000,11.0400,35.5000,3.5960
1985,29.1000,10.8100,15.7000,19.9172
1986,9.1000,10.7400,26.6000,3.6613
1987,9.3000,11.3100,72.6000,1.4472
1988,24.5000,9.8400,52.3000,4.5993
1989,12.2000,10.8600,106.3000,1.2448
1990,10.9000,11.2600,31.8000,3.8485
1991,40.0000,11.1600,88.6000,5.0326
1992,38.7000,11.5100,67.5000,6.5904
1993,22.2000,11.4000,49.9000,5.0635
1994,13.1000,11.3000,48.2000,3.0654
1995,18.8000,11.1000,64.4000,3.2357
1996,30.3000,10.3200,80.5000,3.8786
1997,0.0000,13.0600,65.9000,0.0000
1998,13.0000,11.3400,99.3000,1.4828
1999,14.9000,11.9800,77.0000,2.3155
2000,4.3000,12.4400,68.6000,0.7785
2001,6.4000,12.3200,81.4000,0.9674
2002,18.7000,12.0400,88.6000,2.5384
2003,19.1000,10.6300,70.9000,2.8600
2004,17.4000,12.4500,62.8000,3.4428
2005,34.1000,12.2500,48.6000,8.5790
2006,10.4000,12.6000,85.4000,1.5324
2007,9.5000,13.5300,18.7000,6.8394
2008,13.3000,13.3800,45.7000,3.8846
2009,1.2000,12.5100,37.9000,0.3951
2010,16.2000,11.4800,80.7000,2.3018
2011,9.7000,11.7000,52.0000,2.1785
2012,11.8000,12.4900,127.9000,1.1518
2013,1.1000,13.4300,91.5000,0.1613
2014,4.1000,11.8700,65.0000,0.7479
2015,7.5000,12.5800,41.5000,2.2671
2016,6.3000,13.2300,64.1000,1.2986
2017,6.1000,12.1300,83.1500,0.8891
2018,6.6300,12.6500,62.9200,1.3313
2019,6.6300,12.6500,62.9200,1.3313
