year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,25.4000,4.0900,202.8000,0.5124
1981,23.9000,4.7600,593.1000,0.1919
1982,33.1000,5.8200,209.0000,0.9212
1983,8.3000,5.8200,276.4000,0.1748
1984,17.6000,3.9600,306.3000,0.2275
1985,25.8000,5.7300,291.1000,0.5078
1986,17.3000,5.5800,198.8000,0.4852
1987,27.9000,4.0500,287.5000,0.3932
1988,22.9000,4.5100,278.2000,0.3708
1989,12.9000,6.1700,270.4000,0.2940
1990,34.2000,7.5800,256.9000,1.0085
1991,28.3000,5.7400,440.6000,0.3684
1992,14.4000,5.7500,248.5000,0.3331
1993,17.4000,5.9500,222.2000,0.4657
1994,37.7000,4.8000,402.0000,0.4504
1995,44.0000,5.0200,250.2000,0.8830
1996,22.2000,6.2600,345.0000,0.4025
1997,45.2000,5.3800,263.9000,0.9219
1998,15.7000,8.5400,338.8000,0.3955
1999,53.7000,3.3800,203.3000,0.8919
2000,83.2000,5.1800,220.8000,1.9528
2001,64.6000,5.8700,210.3000,1.8015
2002,45.7000,7.7500,349.5000,1.0137
2003,19.2000,7.8900,162.0000,0.9347
2004,54.2000,5.7100,243.8000,1.2688
2005,31.2000,4.5300,269.0000,0.5258
2006,48.4000,4.9600,291.4000,0.8233
2007,88.8000,4.4800,233.5000,1.7036
2008,26.0000,7.8900,222.1000,0.9231
2009,70.1000,6.3800,391.7000,1.1418
2010,70.6000,4.0500,344.6000,0.8291
2011,34.0000,4.9600,230.4000,0.7313
2012,24.2000,5.9500,145.7000,0.9876
2013,35.7000,4.6900,320.3000,0.5222
2014,36.6000,7.1500,373.9000,0.6995
2015,50.7000,6.6300,333.8000,1.0066
2016,41.3000,6.1300,323.5000,0.7830
2017,21.9000,7.0400,302.0000,0.5104
2018,28.8000,6.1200,338.9000,0.5195
2019,19.5000,7.0000,635.9000,0.2145
