year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,117.5000,2.0600,232.4000,1.0415
1981,78.7000,2.0400,389.6000,0.4127
1982,73.0000,1.5500,253.9000,0.4461
1983,41.6000,1.1100,287.1000,0.1601
1984,97.4000,0.9600,218.9000,0.4288
1985,83.9000,1.9600,310.1000,0.5298
1986,67.9000,2.1200,320.7000,0.4479
1987,79.1000,2.2200,315.5000,0.5563
1988,115.9000,1.3400,324.8000,0.4777
1989,74.9000,1.6300,434.5000,0.2812
1990,83.6000,2.0500,317.8000,0.5402
1991,92.6000,2.3300,221.0000,0.9742
1992,85.7000,2.4500,292.9000,0.7166
1993,117.8000,2.4100,327.3000,0.8659
1994,56.8000,2.4500,265.9000,0.5232
1995,50.3000,1.3900,278.3000,0.2520
1996,70.8000,2.3200,272.0000,0.6041
1997,46.0000,3.4200,314.8000,0.4997
1998,49.0000,3.8400,306.6000,0.6142
1999,46.7000,3.2900,218.6000,0.7030
2000,49.5000,2.5400,280.6000,0.4487
2001,65.2000,1.7800,289.7000,0.4003
2002,55.1000,3.3000,192.6000,0.9427
2003,107.9000,3.1700,347.4000,0.9838
2004,79.9000,3.0900,253.7000,0.9742
2005,61.9000,3.2900,308.5000,0.6602
2006,73.9000,2.2100,314.8000,0.5191
2007,73.4000,3.7800,315.7000,0.8787
2008,77.3000,3.7600,182.0000,1.5974
2009,27.7000,4.0100,278.7000,0.3985
2010,80.3000,2.6600,328.2000,0.6516
2011,50.1000,2.3600,242.7000,0.4871
2012,40.9000,2.9500,274.3000,0.4402
2013,26.4000,4.1100,269.2000,0.4030
2014,93.2000,3.5600,350.1000,0.9474
2015,46.8000,3.8700,238.7000,0.7584
2016,76.4000,3.9200,354.6000,0.8447
2017,99.8000,2.8600,341.8500,0.8359
2018,54.0700,3.5500,311.7200,0.6159
2019,54.0700,3.5500,311.7200,0.6159
