year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,14.2000,9.8400,85.1000,1.6400
1981,4.0000,11.0900,197.8000,0.2242
1982,7.7000,10.5200,56.1000,1.4411
1983,9.7000,9.6000,128.4000,0.7246
1984,10.2000,10.4200,152.4000,0.6969
1985,4.1000,10.2900,239.1000,0.1764
1986,5.5000,10.5500,180.1000,0.3220
1987,4.6000,11.0800,89.5000,0.5686
1988,15.1000,9.3400,182.4000,0.7724
1989,21.2000,10.0200,94.9000,2.2362
1990,18.8000,10.5700,218.6000,0.9082
1991,35.7000,10.4000,157.1000,2.3626
1992,13.4000,10.8400,142.7000,1.0173
1993,10.7000,10.7000,168.1000,0.6805
1994,15.0000,11.3200,177.6000,0.9555
1995,2.3000,10.4700,238.7000,0.1008
1996,14.1000,9.4500,253.7000,0.5252
1997,4.8000,12.3400,140.0000,0.4229
1998,15.6000,11.7200,128.5000,1.4221
1999,6.2000,11.8500,146.0000,0.5031
2000,15.4000,12.1500,142.2000,1.3151
2001,15.1000,11.1300,152.7000,1.0999
2002,9.5000,11.3200,169.4000,0.6347
2003,4.4000,10.9000,155.6000,0.3081
2004,0.2000,12.2100,136.0000,0.0179
2005,3.3000,11.9300,80.8000,0.4867
2006,8.8000,11.7600,130.1000,0.7947
2007,17.3000,11.6400,171.9000,1.1712
2008,17.9000,12.5900,62.6000,3.5934
2009,3.8000,12.1400,130.1000,0.3542
2010,4.3000,10.4200,90.3000,0.4956
2011,5.3000,10.3100,85.5000,0.6385
2012,5.7000,11.3400,141.0000,0.4582
2013,4.4300,13.1300,151.1000,0.3851
2014,10.3000,12.1900,218.0000,0.5759
2015,18.9000,12.1200,94.8000,2.4143
2016,9.0000,12.4100,92.4000,1.2073
2017,8.4000,11.9700,208.6000,0.4818
2018,7.4000,14.0700,154.1000,0.6754
2019,2.1000,12.5700,171.9000,0.1535
