year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,29.3000,8.6500,233.5000,1.0854
1981,13.3000,8.9700,402.0000,0.2968
1982,50.8000,7.7200,142.7000,2.7458
1983,47.9000,7.2000,260.1000,1.3248
1984,12.7000,7.7500,288.9000,0.3406
1985,11.9000,8.3500,228.6000,0.4346
1986,23.6000,7.8200,265.3000,0.6955
1987,6.7000,8.3200,195.2000,0.2854
1988,41.7000,7.2800,234.7000,1.2930
1989,35.8000,7.8400,273.4000,1.0265
1990,30.7000,8.1700,224.5000,1.1161
1991,35.2000,8.2000,256.8000,1.1238
1992,26.6000,8.6200,359.9000,0.6369
1993,61.9000,8.3100,330.5000,1.5567
1994,21.7000,8.8000,315.0000,0.6059
1995,51.6000,7.9100,286.2000,1.4260
1996,43.6000,7.1200,295.6000,1.0499
1997,8.3000,9.5900,246.9000,0.3223
1998,29.4000,9.8300,267.8000,1.0792
1999,12.1000,9.5000,346.9000,0.3313
2000,23.5000,9.3600,258.4000,0.8508
2001,16.6000,8.3900,219.0000,0.6360
2002,16.4000,8.9900,158.6000,0.9286
2003,6.3000,9.0700,289.8000,0.1972
2004,31.5000,9.4000,237.8000,1.2442
2005,20.9000,9.3000,320.1000,0.6071
2006,25.8000,8.9200,217.1000,1.0594
2007,24.1000,9.2600,347.2000,0.6423
2008,34.0000,10.1600,326.8000,1.0564
2009,28.4000,9.6300,186.3000,1.4668
2010,16.7000,8.6300,211.7000,0.6807
2011,23.0000,8.6200,183.4000,1.0798
2012,37.3000,9.3000,320.9000,1.0801
2013,10.9000,10.9500,347.1000,0.3437
2014,17.5000,9.6900,208.2000,0.8138
2015,11.1000,10.0000,162.4000,0.6834
2016,9.5000,10.0500,379.3000,0.2516
2017,37.1000,8.8100,260.1000,1.2560
2018,21.3000,10.8200,485.6000,0.4746
2019,15.1000,9.9400,313.2000,0.4792
