year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,16.6000,14.7600,7.4000,32.6707
1981,5.0000,15.8200,75.5000,1.0462
1982,2.3000,14.8000,43.2000,0.7862
1983,0.6000,13.7500,23.9000,0.3437
1984,7.6000,13.9700,0.2000,353.9507
1985,13.0000,14.3000,4.1000,44.2754
1986,1.6000,13.5700,13.8000,1.5625
1987,14.7000,14.1300,66.1000,3.1380
1988,1.6000,13.6000,25.1000,0.8638
1989,2.1000,13.4900,28.1000,1.0047
1990,46.2000,13.9800,6.5000,97.8478
1991,12.0000,13.8200,27.2000,6.0750
1992,31.0000,13.2100,13.6000,29.8932
1993,22.6000,13.7100,34.8000,8.8808
1994,10.4000,13.8900,2.9000,48.1414
1995,28.1000,13.1800,11.0000,33.3584
1996,12.4000,12.4800,76.2000,2.0290
1997,0.0000,15.7700,20.3000,0.0000
1998,3.1000,14.5500,34.1000,1.3187
1999,0.3000,14.7700,8.1000,0.5405
2000,0.1000,16.0600,12.3000,0.1295
2001,4.8000,16.1300,27.7000,2.7844
2002,15.8000,16.2600,22.2000,11.5181
2003,29.3000,14.0700,28.8000,14.2687
2004,8.9000,16.2900,29.6000,4.8809
2005,17.2000,15.3900,36.8000,7.1748
2006,23.9000,16.1700,18.8000,20.4500
2007,4.6000,17.3200,13.6000,5.8146
2008,27.6000,17.1900,4.8000,96.8449
2009,0.3000,16.4300,6.4000,0.7583
2010,18.7000,15.5300,62.1000,4.6701
2011,50.0000,15.0600,24.6000,30.4920
2012,38.2000,14.8200,48.9000,11.5574
2013,5.2000,16.9000,35.9000,2.4405
2014,11.4000,15.0000,24.3000,7.0067
2015,8.0000,16.0100,41.5000,3.0780
2016,9.9000,16.4700,100.3000,1.6241
2017,40.1000,15.0800,61.3000,9.8461
2018,8.3000,16.2700,47.1000,2.8605
2019,4.1000,15.9400,40.8000,1.5977
