year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,11.0000,-2.1600,129.8000,-0.1825
1981,36.9000,1.4100,128.9000,0.4026
1982,10.3000,0.7300,267.8000,0.0279
1983,4.0000,1.0300,220.6000,0.0186
1984,8.1000,-1.4300,363.7000,-0.0317
1985,10.7000,0.6600,287.8000,0.0245
1986,3.8000,1.2700,184.5000,0.0261
1987,4.9000,-1.0400,230.3000,-0.0222
1988,8.6000,-0.3000,317.0000,-0.0080
1989,21.1000,2.3600,338.7000,0.1472
1990,6.8000,3.7400,314.6000,0.0807
1991,8.4000,0.8200,187.4000,0.0366
1992,7.3000,2.4900,149.3000,0.1218
1993,3.2000,2.7200,263.6000,0.0330
1994,5.4000,0.9800,159.7000,0.0333
1995,2.8000,0.3600,239.2000,0.0042
1996,15.5000,2.2200,276.0000,0.1248
1997,3.0000,3.1300,175.5000,0.0535
1998,9.5000,4.1900,512.1000,0.0777
1999,8.0000,-0.2100,125.1000,-0.0135
2000,13.2000,2.8400,150.9000,0.2484
2001,27.7000,1.4100,74.6000,0.5236
2002,24.2000,3.9700,240.9000,0.3985
2003,16.6000,2.2300,136.7000,0.2701
2004,27.8000,0.4700,42.5000,0.3093
2005,30.9000,1.0600,89.2000,0.3660
2006,17.2000,1.1800,101.9000,0.1998
2007,17.4000,1.7000,196.3000,0.1502
2008,6.9000,4.2000,243.5000,0.1190
2009,20.5000,2.3700,140.3000,0.3461
2010,13.8000,-2.0900,131.1000,-0.2195
2011,1.4000,1.8400,140.3000,0.0184
2012,14.9000,0.8900,166.6000,0.0794
2013,8.5000,-0.9200,390.7000,-0.0201
2014,9.0000,3.2300,248.7000,0.1169
2015,19.0000,2.0600,149.3000,0.2624
2016,34.4000,2.0900,63.4000,1.1300
2017,15.3000,3.3500,82.5000,0.6201
2018,19.4000,2.9400,232.0000,0.2455
2019,6.1000,2.3000,177.4300,0.0791
