year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,22.1000,7.7500,233.8000,0.7318
1981,22.6000,10.1100,227.0000,1.0065
1982,5.6000,9.3500,194.4000,0.2693
1983,16.2000,9.6700,197.7000,0.7921
1984,4.1000,8.6600,548.7000,0.0647
1985,14.4000,8.3700,563.4000,0.2140
1986,16.7000,9.1500,526.6000,0.2902
1987,24.4000,7.1900,344.0000,0.5101
1988,19.6000,7.8800,328.0000,0.4709
1989,5.6000,10.9500,221.1000,0.2773
1990,31.3000,9.7300,364.9000,0.8347
1991,10.3000,8.5500,527.3000,0.1669
1992,8.0000,9.5500,301.3000,0.2535
1993,26.6000,9.8800,339.1000,0.7752
1994,11.0000,9.5000,800.0000,0.1306
1995,18.7000,8.6900,536.0000,0.3030
1996,9.7000,9.1200,220.8000,0.4007
1997,20.1000,10.2700,412.3000,0.5007
1998,14.9000,10.8400,517.2000,0.3123
1999,11.7000,8.7100,163.2000,0.6240
2000,32.4000,10.0000,195.5000,1.6559
2001,13.4000,9.7800,344.7000,0.3799
2002,7.4000,11.7000,349.7000,0.2474
2003,6.3000,10.6200,464.2000,0.1442
2004,19.0000,10.3900,471.5000,0.4186
2005,6.5000,8.7700,309.5000,0.1841
2006,15.8000,9.1700,235.3000,0.6152
2007,49.6000,9.7800,197.6000,2.4524
2008,0.1000,10.5600,402.2000,0.0026
2009,26.0000,10.0800,282.4000,0.9278
2010,55.7000,7.0100,569.7000,0.6857
2011,0.2000,9.2500,339.9000,0.0054
2012,45.9000,9.2000,442.1000,0.9547
2013,54.3000,8.0300,637.8000,0.6835
2014,15.6000,11.3800,182.0000,0.9748
2015,16.4000,10.4300,157.5000,1.0857
2016,13.1000,11.0700,482.7000,0.3003
2017,7.9000,11.3500,379.2500,0.2364
2018,13.9000,10.9500,339.8200,0.4478
2019,13.9000,10.9500,339.8200,0.4478
