year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,18.2000,8.3900,90.7000,1.6811
1981,3.4000,10.2400,87.5000,0.3976
1982,6.1000,9.6200,57.7000,1.0152
1983,22.3000,8.6100,127.8000,1.5008
1984,8.4000,9.4300,198.7000,0.3985
1985,3.1000,8.9000,89.0000,0.3095
1986,12.4000,9.6100,143.9000,0.8272
1987,7.6000,9.9000,102.1000,0.7359
1988,11.6000,8.2500,135.4000,0.7062
1989,17.3000,9.5700,73.3000,2.2558
1990,17.6000,9.2800,126.2000,1.2928
1991,46.9000,9.3000,54.5000,7.9866
1992,10.7000,9.9600,150.8000,0.7064
1993,5.9000,9.8400,115.5000,0.5022
1994,24.1000,10.3900,156.9000,1.5949
1995,10.2000,8.8700,173.8000,0.5204
1996,9.2000,8.3600,202.5000,0.3796
1997,9.8000,11.2700,160.6000,0.6873
1998,20.3000,10.6400,83.5000,2.5829
1999,15.8000,10.7400,71.2000,2.3807
2000,7.8000,10.7100,116.8000,0.7146
2001,3.7000,9.8900,94.6000,0.3866
2002,10.2000,9.9500,74.4000,1.3618
2003,21.7000,9.8600,183.6000,1.1645
2004,2.2000,11.3300,143.6000,0.1734
2005,4.5000,10.6900,27.1000,1.7690
2006,9.8000,10.3100,75.9000,1.3297
2007,25.6000,9.9700,129.7000,1.9665
2008,29.5000,11.6400,175.8000,1.9522
2009,2.8000,11.4500,61.2000,0.5230
2010,15.6000,8.3200,38.9000,3.3261
2011,1.6000,9.0800,94.3000,0.1539
2012,9.4000,10.6200,148.3000,0.6727
2013,0.2000,12.0400,195.3000,0.0123
2014,4.4700,11.5800,168.8000,0.3062
2015,10.6000,10.7800,54.5000,2.0933
2016,21.5000,11.0000,174.1000,1.3572
2017,22.8000,10.3200,90.4500,2.5983
2018,9.4300,10.7000,106.3500,0.9482
2019,9.4300,10.7000,106.3500,0.9482
