year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,4.8000,8.6600,377.5000,0.1100
1981,11.4000,10.7200,396.7000,0.3079
1982,4.8000,10.2500,369.4000,0.1331
1983,17.7000,9.9300,250.6000,0.7014
1984,30.4000,8.9100,481.7000,0.5622
1985,12.6000,8.7600,570.2000,0.1935
1986,13.4000,10.1000,445.4000,0.3038
1987,30.5000,8.3900,591.9000,0.4322
1988,6.3000,8.9000,454.6000,0.1234
1989,5.8000,11.7800,324.1000,0.2108
1990,35.5000,10.1000,380.7000,0.9416
1991,14.0000,9.3200,498.0000,0.2618
1992,3.4000,10.5600,187.9000,0.1910
1993,14.8000,10.8300,364.8000,0.4391
1994,7.9000,10.3400,578.9000,0.1411
1995,20.5000,9.6700,569.0000,0.3482
1996,3.2000,10.0100,384.7000,0.0833
1997,17.8000,11.1600,464.8000,0.4274
1998,3.7000,11.0400,661.8000,0.0617
1999,3.1000,9.9100,179.5000,0.1711
2000,20.9000,10.8200,483.6000,0.4673
2001,11.6000,10.6100,305.9000,0.4023
2002,4.7000,12.3500,296.6000,0.1956
2003,15.2000,11.0700,278.2000,0.6046
2004,25.5000,11.0500,365.1000,0.7714
2005,12.1000,9.5800,469.4000,0.2468
2006,31.1000,9.7200,392.6000,0.7695
2007,36.4000,10.6900,377.6000,1.0302
2008,3.8000,10.8500,324.4000,0.1271
2009,31.1000,11.2000,280.4000,1.2421
2010,14.4000,7.9700,685.5000,0.1675
2011,0.7000,10.5700,458.7000,0.0161
2012,17.7000,9.9300,742.3000,0.2368
2013,29.5000,9.3000,353.7000,0.7753
2014,5.3000,11.9000,190.4000,0.3310
2015,18.2000,11.0000,329.8000,0.6069
2016,7.4000,11.2200,653.6000,0.1270
2017,11.6000,11.8100,460.9000,0.2973
2018,16.2000,11.0700,560.6000,0.3199
2019,10.0000,11.5900,572.6000,0.2024
