year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,49.6000,8.5600,366.7000,1.1579
1981,58.5000,10.4500,304.1000,2.0088
1982,25.1000,10.0900,342.9000,0.7381
1983,30.7000,10.4900,481.1000,0.6690
1984,34.4000,8.8300,477.5000,0.6363
1985,29.9000,9.3100,597.8000,0.4654
1986,37.4000,9.7500,684.5000,0.5328
1987,74.8000,8.4900,386.1000,1.6444
1988,30.8000,8.8800,325.5000,0.8398
1989,11.7000,10.7900,270.8000,0.4659
1990,76.0000,9.5700,265.1000,2.7421
1991,22.9000,8.7600,491.3000,0.4080
1992,19.2000,9.8000,286.8000,0.6560
1993,27.7000,9.8500,447.7000,0.6091
1994,17.1000,9.8200,647.2000,0.2594
1995,26.5000,8.8900,622.4000,0.3785
1996,24.1000,9.3000,483.1000,0.4638
1997,31.3000,10.1800,408.5000,0.7799
1998,45.7000,12.0300,598.2000,0.9186
1999,49.1000,9.1400,348.9000,1.2858
2000,80.7000,10.1900,235.0000,3.4994
2001,32.2000,10.3800,448.4000,0.7453
2002,23.1000,12.2100,494.2000,0.5706
2003,28.8000,10.8900,359.9000,0.8715
2004,61.7000,10.8500,517.8000,1.2929
2005,37.8000,9.2300,503.6000,0.6925
2006,53.2000,8.9200,313.7000,1.5122
2007,74.4000,9.3600,425.5000,1.6356
2008,29.8000,10.7800,418.5000,0.7675
2009,77.1000,10.1800,294.4000,2.6661
2010,97.9000,7.0300,541.5000,1.2716
2011,3.9000,9.1700,307.8000,0.1162
2012,55.4000,9.5700,449.4000,1.1790
2013,89.4000,8.3600,444.3000,1.6824
2014,27.7000,11.4100,170.6000,1.8522
2015,59.5000,10.7500,260.9000,2.4507
2016,30.4000,11.0900,602.6000,0.5594
2017,26.2000,11.3800,302.4000,0.9857
2018,42.4000,11.0400,280.2000,1.6705
2019,36.0000,11.4800,561.5700,0.7357
