year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,12.5000,3.0300,50.1000,0.7549
1981,8.6000,5.6200,171.3000,0.2819
1982,18.3000,5.2100,80.0000,1.1907
1983,19.8000,4.6100,113.0000,0.8063
1984,5.8000,4.1300,89.2000,0.2683
1985,11.3000,3.2600,121.5000,0.3033
1986,15.0000,4.6400,127.7000,0.5446
1987,15.5000,3.9000,85.8000,0.7045
1988,21.0000,2.6100,104.6000,0.5243
1989,10.8000,6.0900,60.4000,1.0868
1990,10.6000,5.8500,158.1000,0.3921
1991,16.7000,3.6300,104.2000,0.5811
1992,8.8000,5.2600,191.0000,0.2423
1993,8.7000,4.5200,122.5000,0.3209
1994,6.8000,5.4100,97.4000,0.3771
1995,11.8000,3.5600,165.3000,0.2540
1996,6.7000,4.7600,165.1000,0.1931
1997,7.3000,6.3600,88.1000,0.5263
1998,6.6000,7.6500,156.8000,0.3220
1999,8.5000,5.6700,79.5000,0.6057
2000,9.3000,5.6300,88.7000,0.5892
2001,7.0000,5.6600,81.2000,0.4870
2002,8.6000,6.8300,72.5000,0.8092
2003,18.6000,5.8100,144.4000,0.7473
2004,9.0000,6.2500,189.6000,0.2963
2005,9.2000,5.0100,50.5000,0.9115
2006,5.7000,5.1600,107.7000,0.2731
2007,14.2000,5.7000,211.0000,0.3836
2008,18.4000,7.0200,124.3000,1.0379
2009,5.5000,7.1700,111.1700,0.3545
2010,23.6300,3.3400,67.0000,1.1753
2011,5.4000,4.7600,53.0000,0.4837
2012,15.8000,5.2900,159.8000,0.5228
2013,4.6000,5.8900,111.7000,0.2423
2014,2.5000,7.9000,46.8000,0.4213
2015,32.2000,6.4100,78.2000,2.6342
2016,6.1000,6.9900,93.0000,0.4577
2017,11.2000,6.9000,94.8500,0.8142
2018,14.1000,6.7600,88.6800,1.0743
2019,14.1000,6.7600,88.6800,1.0743
