year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,8.8000,4.9400,292.2000,0.1487
1981,8.9000,7.2300,334.2000,0.1926
1982,9.9000,6.7600,189.5000,0.3532
1983,20.1000,6.9700,377.6000,0.3707
1984,20.9000,5.6600,202.2000,0.5848
1985,10.4000,7.0700,324.7000,0.2265
1986,10.0000,6.5400,400.0000,0.1635
1987,15.5000,4.7300,275.8000,0.2656
1988,32.5000,5.5000,452.9000,0.3946
1989,20.1000,7.4400,202.7000,0.7372
1990,16.2000,8.0700,297.2000,0.4399
1991,19.1000,6.3000,308.6000,0.3896
1992,3.8000,7.3500,230.6000,0.1210
1993,9.4000,7.2000,401.0000,0.1688
1994,11.4000,6.4200,460.8000,0.1588
1995,35.2000,5.3300,160.8000,1.1671
1996,15.5000,7.4000,252.0000,0.4550
1997,1.5000,7.5900,226.4000,0.0503
1998,12.9000,9.6700,485.7000,0.2567
1999,18.5000,4.9300,288.1000,0.3165
2000,20.3000,7.3700,172.8000,0.8647
2001,6.2000,7.0600,124.6000,0.3511
2002,38.4000,8.9800,177.8000,1.9384
2003,21.8000,8.8700,312.0000,0.6198
2004,13.8000,7.1800,120.1000,0.8248
2005,15.2000,6.5600,519.7000,0.1919
2006,10.6000,6.5800,373.7000,0.1866
2007,36.7000,6.4400,217.0000,1.0892
2008,25.9000,8.8400,314.7000,0.7270
2009,16.0000,8.3500,258.4000,0.5170
2010,27.3000,4.0700,100.1000,1.1088
2011,2.9000,6.4800,280.2000,0.0670
2012,16.6000,6.9700,303.4000,0.3811
2013,20.7000,5.0200,439.2000,0.2363
2014,7.1000,8.0100,263.4000,0.2159
2015,44.0000,6.9300,260.2000,1.1711
2016,4.4000,7.9300,201.0000,0.1735
2017,9.3000,8.5900,213.1000,0.3745
2018,11.3000,7.7800,346.4000,0.2537
2019,4.3000,8.3200,442.0000,0.0809
