year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,70.0000,6.1400,482.9000,0.8904
1981,69.0000,7.1200,373.8000,1.3137
1982,38.1000,7.6400,453.7000,0.6416
1983,37.4000,8.1600,465.9000,0.6549
1984,55.7000,5.6400,383.1000,0.8198
1985,64.4000,6.4500,585.7000,0.7086
1986,53.8000,6.7900,688.3000,0.5309
1987,61.8000,5.8700,468.9000,0.7729
1988,62.7000,5.8700,450.6000,0.8167
1989,20.8000,7.9300,508.5000,0.3245
1990,53.8000,7.7700,553.4000,0.7555
1991,69.3000,6.1100,488.9000,0.8652
1992,61.6000,7.2000,374.5000,1.1847
1993,37.7000,6.9100,345.2000,0.7547
1994,43.0000,6.7200,325.7000,0.8869
1995,28.1000,5.9900,886.4000,0.1898
1996,55.3000,6.4300,458.9000,0.7750
1997,67.9000,7.1700,300.4000,1.6193
1998,53.4000,9.5700,452.6000,1.1292
1999,88.5000,6.7100,435.6000,1.3631
2000,107.4000,6.9800,289.6000,2.5878
2001,47.1000,7.4500,409.3000,0.8576
2002,64.8000,9.0800,385.5000,1.5258
2003,39.3000,7.9000,460.8000,0.6739
2004,104.6000,7.1900,447.0000,1.6824
2005,45.2000,6.0300,683.2000,0.3992
2006,73.5000,6.4600,447.4000,1.0603
2007,106.1000,6.3900,450.0000,1.5074
2008,26.7000,8.6600,524.4000,0.4409
2009,104.7000,7.4900,544.8000,1.4388
2010,153.0000,4.7800,717.0000,1.0202
2011,23.4000,5.8800,401.8000,0.3424
2012,77.2000,6.8000,597.5000,0.8779
2013,78.1000,5.3800,598.2000,0.7021
2014,47.6000,7.5300,307.2000,1.1661
2015,91.0000,7.4600,596.5000,1.1372
2016,76.6000,7.8000,372.0000,1.6066
2017,44.9000,7.5000,314.5000,1.0706
2018,78.5000,8.3700,667.9000,0.9835
2019,71.3300,7.3800,384.5000,1.3681
