year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,7.7000,14.7000,17.5000,6.4308
1981,9.7000,15.8100,45.1000,3.3935
1982,2.4000,14.6400,48.6000,0.7215
1983,2.3000,13.9100,33.7000,0.9462
1984,2.8000,13.9500,7.3000,5.2776
1985,19.7000,13.5200,3.1000,83.2298
1986,18.2000,13.6100,49.7000,4.9747
1987,2.2000,14.0700,82.7000,0.3738
1988,5.1000,12.3800,15.1000,4.1536
1989,1.8000,13.8700,64.0000,0.3895
1990,4.4000,13.8200,40.9000,1.4830
1991,17.3000,13.8100,49.5000,4.8175
1992,1.8000,14.0100,74.0000,0.3403
1993,7.1000,13.6900,45.3000,2.1413
1994,9.2000,13.9600,26.5000,4.8267
1995,11.7000,13.8800,41.7000,3.8864
1996,6.8000,12.9200,45.3000,1.9359
1997,0.0000,15.9500,54.1000,0.0000
1998,6.8000,13.4300,42.5000,2.1443
1999,2.0000,14.2000,79.7000,0.3558
2000,1.4000,15.1200,37.9000,0.5572
2001,8.2000,14.6900,47.7000,2.5193
2002,11.9000,14.1600,29.3000,5.7296
2003,14.2000,13.0000,68.2000,2.7035
2004,14.1000,14.4700,45.8000,4.4456
2005,17.9000,14.2700,22.7000,11.1994
2006,8.2000,14.1700,25.7000,4.5049
2007,0.4000,15.1100,27.1000,0.2223
2008,14.5000,15.5000,45.3000,4.9501
2009,0.4000,14.5800,21.8000,0.2664
2010,14.2000,12.7200,37.3000,4.8289
2011,1.6000,13.2600,37.3000,0.5674
2012,15.2000,14.4100,31.1000,7.0223
2013,0.3000,15.8700,65.3000,0.0728
2014,1.4000,13.8500,59.3000,0.3264
2015,13.4000,14.7500,32.7000,6.0246
2016,2.0000,15.0300,70.1000,0.4281
2017,7.8000,14.0600,111.6000,0.9819
2018,7.7300,14.6100,71.4700,1.5789
2019,7.7300,14.6100,71.4700,1.5789
