year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,13.6000,4.1300,43.2000,1.2966
1981,11.8000,7.8400,36.6000,2.5219
1982,10.6000,7.6600,22.5000,3.5911
1983,8.4000,7.7100,78.3000,0.8256
1984,16.3000,4.8300,136.8000,0.5749
1985,11.3000,3.8700,65.2000,0.6704
1986,22.0000,7.1300,45.4000,3.4456
1987,27.2000,4.5600,56.4000,2.1962
1988,29.1000,4.0100,63.4000,1.8381
1989,17.8000,6.2900,36.8000,3.0327
1990,31.4000,8.0200,43.9000,5.7254
1991,25.4000,6.4500,65.0000,2.5157
1992,18.7000,6.3000,116.1000,1.0133
1993,30.7000,5.7900,70.9000,2.5046
1994,30.4000,6.0800,52.9000,3.4864
1995,9.1000,7.5100,61.9000,1.1016
1996,11.8000,6.6200,44.3000,1.7590
1997,17.3000,10.9700,27.3000,6.9233
1998,17.9000,6.0500,63.7000,1.6983
1999,23.0000,5.6100,26.1000,4.9275
2000,19.1000,8.7400,38.2000,4.3571
2001,21.0000,7.3800,63.0000,2.4555
2002,29.2000,7.1500,27.4000,7.5932
2003,25.2000,5.6400,33.3000,4.2571
2004,40.0000,8.0200,43.4000,7.3753
2005,16.5000,7.9300,39.8000,3.2777
2006,25.7000,6.7400,28.4000,6.0819
2007,14.5000,8.3400,90.9000,1.3295
2008,11.0000,10.5100,33.2000,3.4703
2009,21.0000,8.7400,36.4000,5.0261
2010,73.3000,3.1900,34.7000,6.7150
2011,30.0000,6.7100,73.8000,2.7221
2012,20.3000,9.1300,72.7000,2.5454
2013,18.1000,9.4800,69.3000,2.4714
2014,38.8000,7.4500,28.4000,10.1395
2015,32.2000,8.0400,19.1000,13.4878
2016,30.0000,9.0900,64.7000,4.2089
2017,19.1000,7.1400,55.4000,2.4561
2018,29.2000,8.6300,37.0000,6.7953
2019,31.0000,8.0700,52.3000,4.7753
