year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,115.8000,3.8100,788.5000,0.5596
1981,35.8000,6.4900,688.6000,0.3374
1982,105.2000,6.2600,695.0000,0.9467
1983,68.8000,5.6200,318.4000,1.2134
1984,80.8000,4.6400,942.4000,0.3976
1985,61.2000,4.7200,659.9000,0.4372
1986,51.7000,5.9300,576.3000,0.5322
1987,67.7000,5.1600,823.1000,0.4240
1988,30.7000,4.6800,306.0000,0.4694
1989,108.0000,5.7400,308.3000,2.0098
1990,184.1000,5.2700,1245.7000,0.7790
1991,81.6000,4.6500,594.8000,0.6381
1992,49.7000,5.7200,473.3000,0.6009
1993,31.8000,4.9200,556.5000,0.2814
1994,89.1000,6.2300,975.6000,0.5689
1995,42.9000,5.1900,852.0000,0.2614
1996,57.9000,4.3800,900.6000,0.2816
1997,83.4000,6.4400,354.9000,1.5133
1998,109.8000,6.2500,688.6000,0.9966
1999,17.5000,6.1600,455.1000,0.2369
2000,54.3000,6.4600,611.0000,0.5737
2001,111.4000,6.6900,567.9000,1.3113
2002,29.9000,6.7700,321.3000,0.6302
2003,88.5000,5.3800,708.5000,0.6718
2004,96.1000,6.2000,1268.1000,0.4701
2005,64.2000,6.0700,729.8000,0.5339
2006,53.2000,6.6900,542.4000,0.6561
2007,79.5000,6.6100,660.6000,0.7959
2008,59.1000,6.5000,611.1000,0.6286
2009,54.6000,6.4500,653.1000,0.5393
2010,69.0000,4.0300,792.0000,0.3512
2011,61.2000,5.1500,570.0000,0.5531
2012,99.5000,6.8900,446.8000,1.5336
2013,63.2000,6.4600,674.5000,0.6055
2014,49.2000,7.7400,431.5000,0.8827
2015,45.1000,6.4800,481.1000,0.6077
2016,70.0000,7.2800,1063.0000,0.4795
2017,74.0000,7.3500,616.6000,0.8821
2018,67.5000,7.8400,860.7000,0.6145
2019,87.5000,6.9500,630.6000,0.9644
