year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,15.6000,11.7300,300.0000,0.6099
1981,7.3000,13.0000,313.2000,0.3030
1982,10.2000,11.1700,85.1000,1.3369
1983,9.4000,10.8200,251.0000,0.4052
1984,17.1000,11.9000,409.0000,0.4973
1985,16.1000,11.8200,262.3000,0.7253
1986,11.0000,11.6000,188.5000,0.6765
1987,16.2000,11.5200,201.9000,0.9243
1988,25.7000,10.9400,335.8000,0.8369
1989,30.8000,11.0000,253.6000,1.3353
1990,21.2000,11.5100,402.2000,0.6066
1991,18.1000,11.4200,121.0000,1.7065
1992,12.9000,12.3300,357.4000,0.4450
1993,9.6000,11.8500,351.6000,0.3235
1994,24.2000,12.2400,170.1000,1.7407
1995,15.4000,12.0700,250.1000,0.7427
1996,15.4000,11.0600,166.9000,1.0195
1997,4.5000,13.3200,180.8000,0.3313
1998,6.1000,12.7500,240.4000,0.3233
1999,2.4000,12.7400,182.1000,0.1678
2000,11.2000,13.5100,306.0000,0.4942
2001,19.2000,12.5300,207.1000,1.1610
2002,13.3000,12.5900,191.2000,0.8754
2003,32.6000,12.5600,332.7000,1.2303
2004,12.4000,13.3100,169.5000,0.9730
2005,9.1000,13.0900,377.7000,0.3152
2006,12.3000,13.1600,266.9000,0.6063
2007,9.0000,13.5900,348.4000,0.3509
2008,18.9000,13.8700,211.3000,1.2401
2009,7.1000,12.9900,217.6000,0.4237
2010,13.8000,12.4800,185.3000,0.9293
2011,26.4000,12.5100,271.9000,1.2145
2012,21.2000,12.7900,248.5000,1.0905
2013,3.8000,14.4100,591.1000,0.0926
2014,10.9000,13.1900,136.1000,1.0554
2015,7.4000,13.3400,133.3000,0.7399
2016,13.6000,13.7800,203.3000,0.9214
2017,46.6000,12.9700,282.4000,2.1392
2018,10.3000,14.5600,336.3000,0.4458
2019,8.6000,14.0300,337.5000,0.3575
