year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,18.3000,2.9600,36.0000,1.5020
1981,27.9000,4.7000,80.8000,1.6224
1982,14.4000,5.2900,17.3000,4.3781
1983,19.4000,4.5200,64.7000,1.3524
1984,25.6000,2.9900,131.1000,0.5832
1985,23.7000,0.9500,35.6000,0.6314
1986,55.2000,3.2700,99.7000,1.8108
1987,57.3000,2.1200,71.3000,1.7045
1988,39.1000,1.1100,43.0000,1.0068
1989,19.5000,4.7400,62.8000,1.4689
1990,36.4000,5.3100,51.5000,3.7449
1991,30.4000,3.8300,83.8000,1.3883
1992,31.3000,4.5100,146.8000,0.9614
1993,51.1000,2.4800,94.1000,1.3479
1994,19.5000,3.6400,104.5000,0.6780
1995,11.1000,4.3600,68.6000,0.7051
1996,55.9000,3.3400,40.5000,4.6020
1997,50.3000,7.9200,70.6000,5.6329
1998,32.0000,3.9700,47.0000,2.7006
1999,33.5000,2.3300,65.1000,1.1957
2000,59.8000,6.0400,73.5000,4.9050
2001,59.8000,3.1000,45.2000,4.0880
2002,48.6000,5.1400,94.5000,2.6419
2003,42.2000,2.1500,116.8000,0.7753
2004,49.2000,4.4700,36.6000,5.9948
2005,29.9000,5.1700,118.0000,1.3099
2006,76.4000,3.2300,52.6000,4.6848
2007,16.2000,6.2700,88.1000,1.1520
2008,35.8000,7.6700,66.4000,4.1300
2009,89.8000,5.6400,25.0000,20.1789
2010,203.0000,-2.1300,55.7000,-7.7347
2011,23.4000,3.8400,90.5000,0.9924
2012,35.7000,6.1500,82.5000,2.6581
2013,25.1000,6.1000,122.6000,1.2478
2014,47.2000,4.7500,32.1000,6.9627
2015,39.4000,5.1800,127.9000,1.5959
2016,39.3000,6.1800,75.6000,3.2109
2017,29.1000,4.3200,83.1000,1.5097
2018,36.1000,5.2300,95.5300,1.9737
2019,36.1000,5.2300,95.5300,1.9737
