year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,5.7000,8.4500,16.6000,2.8845
1981,9.8000,9.7400,56.6000,1.6835
1982,6.8000,8.7500,53.0000,1.1205
1983,5.9000,8.0300,39.1000,1.2090
1984,4.1000,8.7300,61.2000,0.5841
1985,14.8000,8.2200,27.0000,4.4895
1986,3.6000,8.4500,16.3000,1.8542
1987,4.8000,8.7200,49.3000,0.8477
1988,2.8000,7.7300,40.0000,0.5396
1989,7.4000,8.8100,13.1000,4.9388
1990,16.3000,8.6100,21.6000,6.4640
1991,9.4000,8.5700,64.8000,1.2415
1992,7.1000,8.9600,36.0000,1.7615
1993,20.7000,8.7800,46.3000,3.9186
1994,8.9000,8.6500,20.6000,3.7210
1995,10.1000,8.2200,21.5000,3.8429
1996,15.5000,8.3900,35.4000,3.6648
1997,0.4000,10.6700,32.0000,0.1330
1998,18.6000,9.5700,30.4000,5.8352
1999,19.0000,9.4800,22.4000,8.0039
2000,6.6000,10.0600,42.8000,1.5473
2001,15.7000,9.4800,11.6000,12.7172
2002,14.8000,9.5500,27.7000,5.0848
2003,8.1000,8.6400,18.8000,3.7034
2004,12.3000,10.4700,30.0000,4.2787
2005,26.4000,9.8100,31.5000,8.1937
2006,18.9000,9.8000,18.9000,9.7495
2007,1.2000,9.8700,57.2000,0.2066
2008,22.9000,11.0800,29.6000,8.5435
2009,9.1000,10.3800,14.9000,6.2968
2010,32.0000,7.8800,10.6000,23.5612
2011,9.0000,8.6600,33.9000,2.2926
2012,15.3000,9.8400,123.0000,1.2233
2013,9.5000,11.4700,81.8000,1.3299
2014,0.5000,9.4300,32.0000,0.1468
2015,1.0000,10.2600,32.5000,0.3147
2016,24.8000,10.1100,137.0000,1.8284
2017,0.2000,9.4400,74.1000,0.0255
2018,5.1000,9.9400,81.2000,0.6233
2019,5.1000,9.9400,81.2000,0.6233
