year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,38.2000,3.2500,392.9000,0.3158
1981,45.0000,4.6400,512.9000,0.4072
1982,46.9000,4.9900,344.6000,0.6784
1983,35.3000,5.4100,435.2000,0.4386
1984,45.1000,2.9800,373.3000,0.3604
1985,20.7000,4.4900,465.7000,0.1994
1986,78.2000,4.1900,609.7000,0.5378
1987,47.0000,3.5100,568.3000,0.2904
1988,75.4000,3.2100,398.2000,0.6072
1989,22.9000,5.4100,391.5000,0.3164
1990,91.9000,5.8000,407.1000,1.3085
1991,48.5000,3.7300,464.1000,0.3902
1992,20.1000,4.7200,492.5000,0.1925
1993,27.3000,5.0000,326.0000,0.4189
1994,44.7000,4.3000,420.7000,0.4563
1995,21.6000,4.1400,376.3000,0.2377
1996,37.8000,4.7700,453.4000,0.3974
1997,37.2000,5.2300,328.4000,0.5919
1998,24.4000,8.1100,427.8000,0.4625
1999,82.6000,3.6100,266.0000,1.1198
2000,50.4000,5.0200,430.0000,0.5881
2001,24.1000,5.1600,440.9000,0.2822
2002,60.5000,6.7500,412.8000,0.9897
2003,20.0000,6.1300,312.5000,0.3922
2004,85.1000,5.3100,232.2000,1.9444
2005,36.1000,4.1800,419.4000,0.3594
2006,58.0000,4.3600,359.9000,0.7017
2007,98.2000,4.1600,304.5000,1.3421
2008,31.2000,6.8500,335.7000,0.6363
2009,65.4000,5.9200,355.6000,1.0888
2010,143.8000,2.5800,422.3000,0.8788
2011,24.0000,3.8200,211.2000,0.4345
2012,36.6000,4.3800,504.5000,0.3176
2013,56.7000,3.7700,450.6000,0.4738
2014,24.5000,6.4600,199.6000,0.7928
2015,64.9000,6.4500,303.3000,1.3790
2016,70.7000,6.5200,294.5000,1.5657
2017,30.3000,6.4700,580.7000,0.3375
2018,42.3000,6.7700,454.8000,0.6299
2019,26.8000,7.0600,414.9000,0.4558
