year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,0.3000,15.5300,7.8000,0.5897
1981,1.1000,16.6800,81.5000,0.2248
1982,0.4000,15.4000,68.0000,0.0905
1983,0.0000,14.4300,35.0000,0.0000
1984,1.1000,15.0800,5.7000,2.8609
1985,3.5000,15.1100,5.1000,10.1722
1986,0.0000,14.0800,15.7000,0.0000
1987,0.0000,15.2200,54.2000,0.0000
1988,0.6000,14.3400,54.0000,0.1590
1989,0.5000,14.5700,44.0000,0.1651
1990,2.0000,15.3800,19.4000,1.5776
1991,6.6000,14.5800,20.0000,4.7876
1992,1.0000,15.2100,54.7000,0.2776
1993,13.1000,14.9900,88.4000,2.2195
1994,8.4000,14.8900,26.7000,4.6684
1995,5.2000,14.6400,51.4000,1.4786
1996,2.1000,13.6800,76.0000,0.3774
1997,0.0000,16.8300,12.8000,0.0000
1998,0.3000,15.1800,38.0000,0.1195
1999,0.0000,15.5300,13.7000,0.0000
2000,0.0000,16.3600,34.8000,0.0000
2001,0.4000,16.4900,19.2000,0.3419
2002,5.5000,16.6100,75.4000,1.2098
2003,8.0000,14.6100,51.6000,2.2607
2004,0.1000,16.7400,18.1000,0.0920
2005,2.6000,15.9100,65.6000,0.6296
2006,6.1000,16.1700,49.1000,2.0045
2007,0.0000,17.2600,15.8000,0.0000
2008,4.1000,17.4100,21.2000,3.3512
2009,0.0000,16.6600,8.4000,0.0000
2010,9.0000,15.2400,76.9000,1.7816
2011,6.5000,15.0900,32.8000,2.9807
2012,5.9000,15.8400,46.9000,1.9880
2013,0.0000,16.9600,35.0000,0.0000
2014,0.0000,15.6400,50.2000,0.0000
2015,4.3000,16.9000,40.5000,1.7900
2016,0.3000,17.3700,79.7000,0.0653
2017,0.7000,16.2500,100.7500,0.1128
2018,1.7700,16.8400,73.6500,0.4034
2019,1.7700,16.8400,73.6500,0.4034
