year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,36.3000,7.3700,400.9000,0.6672
1981,39.2000,9.1100,564.5000,0.6325
1982,19.6000,8.6600,658.6000,0.2576
1983,43.8000,8.9700,604.0000,0.6505
1984,58.6000,7.8800,611.3000,0.7557
1985,54.2000,7.7300,790.1000,0.5302
1986,37.2000,8.5600,635.6000,0.5008
1987,31.4000,7.0700,669.3000,0.3318
1988,11.4000,7.3700,566.2000,0.1483
1989,15.6000,9.8600,318.4000,0.4830
1990,66.0000,8.6800,457.5000,1.2523
1991,27.2000,8.4600,557.6000,0.4127
1992,58.6000,9.2700,270.4000,2.0088
1993,36.3000,9.1200,447.8000,0.7389
1994,19.9000,8.8200,591.3000,0.2968
1995,51.8000,7.8200,791.2000,0.5120
1996,21.8000,8.1900,747.0000,0.2391
1997,57.2000,9.3100,451.6000,1.1795
1998,38.9000,10.1700,543.5000,0.7277
1999,28.7000,8.9200,439.5000,0.5825
2000,44.8000,8.8300,318.8000,1.2404
2001,42.5000,9.0900,524.2000,0.7369
2002,25.3000,10.5000,253.1000,1.0494
2003,16.8000,9.9400,462.6000,0.3610
2004,41.3000,9.3800,417.1000,0.9288
2005,15.4000,8.0400,481.3000,0.2571
2006,32.2000,8.4800,500.2000,0.5457
2007,104.4000,9.1200,503.5000,1.8908
2008,18.8000,9.6200,560.4000,0.3226
2009,48.4000,9.5400,281.5000,1.6405
2010,69.7000,7.0800,637.1000,0.7741
2011,1.6000,8.2000,439.1000,0.0299
2012,67.1000,8.5100,736.3000,0.7751
2013,58.6000,8.1000,785.1000,0.6048
2014,7.5000,10.5700,225.8000,0.3508
2015,42.1000,8.8100,552.8500,0.6709
2016,30.3000,9.1700,470.7000,0.5902
2017,25.2000,9.4600,526.8000,0.4525
2018,40.9000,8.9000,587.3000,0.6195
2019,27.3000,8.7400,427.3000,0.5583
