year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,28.7000,5.9900,145.6000,1.1797
1981,2.3000,7.8300,265.6000,0.0678
1982,8.9000,8.0800,182.6000,0.3937
1983,23.8000,7.0500,180.2000,0.9302
1984,10.0000,6.7100,299.7000,0.2238
1985,8.0000,6.2600,291.8000,0.1716
1986,38.7000,7.1800,185.2000,1.4990
1987,6.2000,7.6100,189.1000,0.2495
1988,26.7000,5.5300,350.7000,0.4208
1989,11.4000,7.7200,369.3000,0.2384
1990,30.6000,6.9500,286.5000,0.7418
1991,57.0000,6.5400,157.2000,2.3715
1992,27.2000,7.8900,380.6000,0.5639
1993,9.2000,7.5900,199.0000,0.3507
1994,14.5000,8.5400,417.7000,0.2965
1995,4.4000,6.6900,255.5000,0.1152
1996,22.8000,6.2200,219.8000,0.6453
1997,31.6000,8.8400,227.5000,1.2277
1998,20.9000,8.9700,375.2000,0.4993
1999,5.7000,9.1000,121.9000,0.4252
2000,8.6000,8.8600,116.5000,0.6531
2001,17.4000,8.4900,169.5000,0.8714
2002,18.1000,8.2800,222.7000,0.6730
2003,35.4000,7.6600,266.5000,1.0169
2004,16.4000,9.0200,283.2000,0.5220
2005,13.5000,8.4400,107.5000,1.0592
2006,14.6000,8.7600,183.6000,0.6962
2007,66.4000,8.4700,209.1000,2.6896
2008,13.9000,9.4900,242.9000,0.5429
2009,9.2000,9.2900,159.4000,0.5358
2010,16.6000,6.3400,109.3000,0.9620
2011,16.9000,7.4400,109.7000,1.1453
2012,13.5000,9.1100,468.3000,0.2626
2013,2.7000,10.0200,370.7000,0.0730
2014,21.2000,10.3400,272.1000,0.8056
2015,21.6000,8.9700,60.2000,3.2130
2016,21.8000,9.7000,430.1000,0.4914
2017,38.1000,9.5200,160.0000,2.2649
2018,33.2000,11.5900,218.8000,1.7584
2019,22.3000,9.7600,284.3000,0.7654
