year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,69.0000,-2.9300,269.6000,-0.7492
1981,28.2000,-0.1700,307.5000,-0.0153
1982,36.8000,-0.4800,462.6000,-0.0381
1983,67.3000,0.7200,271.3000,0.1784
1984,33.9000,0.5500,423.0000,0.0442
1985,52.2000,-0.3600,331.5000,-0.0563
1986,33.4000,-0.0800,255.6000,-0.0102
1987,44.6000,-2.5800,254.7000,-0.4509
1988,37.0000,-0.6900,259.5000,-0.0988
1989,57.6000,1.2900,261.6000,0.2845
1990,45.7000,3.3800,339.3000,0.4558
1991,58.5000,-1.0900,414.7000,-0.1533
1992,54.9000,0.3700,394.5000,0.0510
1993,40.9000,0.7500,347.7000,0.0886
1994,46.8000,-0.0600,179.9000,-0.0164
1995,40.1000,-1.6700,273.0000,-0.2459
1996,40.0000,-0.2800,247.5000,-0.0457
1997,36.5000,0.6100,383.7000,0.0578
1998,37.9000,1.3500,343.6000,0.1490
1999,24.7000,-2.9200,261.7000,-0.2753
2000,39.7000,0.3500,295.8000,0.0473
2001,51.5000,-0.2100,334.9000,-0.0321
2002,56.1000,1.8500,118.1000,0.8765
2003,23.8000,0.8500,445.4000,0.0454
2004,66.5000,-0.5500,255.8000,-0.1435
2005,53.6000,0.0100,153.8000,0.0023
2006,31.4000,-0.6300,361.3000,-0.0547
2007,12.3000,0.0300,240.9000,0.0017
2008,14.4000,1.9500,244.7000,0.1147
2009,36.0000,0.0600,396.8000,0.0058
2010,37.5000,-1.1500,323.8000,-0.1326
2011,10.2000,0.5500,263.7000,0.0212
2012,18.6000,0.1300,271.3000,0.0092
2013,31.6000,-0.6900,446.9000,-0.0488
2014,12.6000,2.5700,303.5000,0.1066
2015,73.6000,0.6700,338.3000,0.1463
2016,47.3000,1.4800,299.4000,0.2343
2017,28.6000,2.2800,422.3000,0.1543
2018,12.5000,1.4400,227.7000,0.0788
2019,13.1000,1.3300,279.0700,0.0623
