year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,0.0000,14.3800,8.5000,0.0000
1981,9.9000,16.1300,86.5000,1.8441
1982,3.3000,14.7800,21.2000,2.2898
1983,4.1000,14.2500,30.2000,1.9281
1984,1.1000,14.4100,14.8000,1.0635
1985,2.6000,14.4200,13.3000,2.7989
1986,8.7000,14.2000,6.8000,17.9016
1987,1.2000,14.4800,48.6000,0.3569
1988,3.9000,13.1700,15.8000,3.2308
1989,0.9000,14.4800,32.2000,0.4036
1990,0.2000,14.7100,69.5000,0.0423
1991,14.6000,14.5400,32.9000,6.4349
1992,1.3000,14.8800,47.2000,0.4090
1993,2.7000,14.1900,46.4000,0.8239
1994,7.3000,14.3200,21.4000,4.8627
1995,13.2000,14.0000,9.2000,19.8694
1996,4.6000,13.6100,43.7000,1.4290
1997,0.0000,17.3700,25.1000,0.0000
1998,7.4000,13.7500,30.0000,3.3801
1999,1.0000,14.8300,24.5000,0.6028
2000,3.4000,15.9000,43.4000,1.2426
2001,1.4000,15.2500,14.7000,1.4430
2002,14.1000,14.9600,27.1000,7.7538
2003,23.3000,13.7700,26.4000,12.1097
2004,6.3000,15.8300,9.9000,9.9759
2005,3.3000,16.0000,39.1000,1.3468
2006,5.1000,15.0300,42.3000,1.8080
2007,0.2000,16.2800,28.5000,0.1139
2008,4.8000,16.7000,35.6000,2.2449
2009,0.4000,16.3500,31.7000,0.2056
2010,3.8000,13.4800,11.0000,4.6131
2011,1.3000,14.8800,5.7000,3.3362
2012,8.0000,16.0800,110.6000,1.1619
2013,2.1000,17.4900,43.0000,0.8521
2014,6.9000,15.5400,22.0000,4.8519
2015,12.7000,16.6600,25.4000,8.2967
2016,1.2000,15.6900,107.3000,0.1753
2017,14.0000,15.3500,53.5000,4.0085
2018,3.1000,15.8800,46.0000,1.0676
2019,0.1000,15.5200,16.8000,0.0918
