year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,41.4000,2.4200,165.7000,0.6047
1981,20.2000,4.7300,206.1000,0.4633
1982,53.7000,4.7100,175.1000,1.4449
1983,10.6000,4.3100,156.8000,0.2912
1984,16.4000,3.0300,261.4000,0.1902
1985,39.0000,2.1400,315.4000,0.2640
1986,12.8000,4.4200,198.9000,0.2843
1987,9.6000,4.1500,157.0000,0.2538
1988,12.7000,1.9300,202.3000,0.1212
1989,7.7000,5.0600,124.1000,0.3138
1990,27.9000,4.3400,349.1000,0.3467
1991,28.3000,2.9100,168.3000,0.4894
1992,24.8000,4.3400,262.1000,0.4109
1993,9.6000,3.9400,203.0000,0.1861
1994,30.3000,4.8200,214.9000,0.6792
1995,6.7000,2.8100,288.9000,0.0652
1996,11.6000,3.3000,179.2000,0.2138
1997,17.4000,5.1200,216.3000,0.4115
1998,24.5700,6.1800,244.2000,0.6214
1999,13.0000,5.2200,300.1000,0.2260
2000,14.0000,4.4600,198.3000,0.3150
2001,13.5000,4.9200,189.8000,0.3499
2002,19.7000,5.4000,186.4000,0.5699
2003,46.2000,4.4300,207.7000,0.9848
2004,4.3000,5.1000,233.7000,0.0937
2005,13.9000,4.1000,134.8000,0.4225
2006,13.5000,4.3400,143.0000,0.4097
2007,18.6000,4.6400,82.0000,1.0522
2008,21.1000,5.2900,214.1000,0.5213
2009,4.5000,5.7500,109.2000,0.2369
2010,36.8000,1.8300,192.0000,0.3513
2011,19.0000,3.2600,133.4000,0.4641
2012,8.4000,5.3000,250.1000,0.1779
2013,7.5000,5.0600,393.5000,0.0963
2014,3.8000,6.7800,101.2000,0.2543
2015,39.9000,5.2400,150.5000,1.3889
2016,19.6000,6.0300,268.3000,0.4402
2017,29.6000,6.3600,175.9000,1.0689
2018,23.5000,7.7700,346.9000,0.5260
2019,50.6000,5.7200,213.2000,1.3566
