year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,21.0000,7.2100,411.8000,0.3674
1981,28.8000,8.3800,483.8000,0.4986
1982,12.8000,8.0600,306.8000,0.3361
1983,31.2000,8.5900,347.9000,0.7699
1984,13.7000,7.5100,308.0000,0.3341
1985,39.9000,7.4100,711.4000,0.4158
1986,28.4000,8.5100,403.9000,0.5983
1987,27.6000,6.7100,389.4000,0.4755
1988,11.7000,7.5600,322.8000,0.2740
1989,37.7000,9.7700,252.3000,1.4591
1990,46.2000,8.1500,310.8000,1.2113
1991,33.3000,8.0000,279.2000,0.9534
1992,17.0000,9.0000,222.9000,0.6863
1993,14.5000,8.9000,385.4000,0.3349
1994,14.5000,8.4000,531.9000,0.2291
1995,44.1000,8.2400,452.5000,0.8029
1996,16.8000,7.8600,561.1000,0.2354
1997,32.5000,9.3600,248.4000,1.2241
1998,25.9000,9.0200,418.0000,0.5588
1999,7.5000,8.6900,94.6000,0.6882
2000,17.6000,8.6700,202.5000,0.7530
2001,36.4000,8.5400,319.2000,0.9732
2002,5.2000,9.9800,264.5000,0.1961
2003,14.9000,8.8800,504.7000,0.2622
2004,31.2000,9.1800,330.3000,0.8669
2005,20.9000,7.8500,427.5000,0.3837
2006,35.1000,8.3500,321.8000,0.9108
2007,70.8000,9.9900,546.0000,1.2949
2008,8.2000,9.1400,529.4000,0.1416
2009,25.4000,8.9900,292.7000,0.7803
2010,49.4000,6.8000,355.5000,0.9444
2011,13.8000,8.4100,556.5000,0.2085
2012,49.1000,8.0900,557.8000,0.7124
2013,50.9000,7.3300,590.9000,0.6317
2014,6.4000,9.7100,173.4000,0.3581
2015,29.4000,9.4200,275.5000,1.0051
2016,23.3000,9.9600,455.9000,0.5089
2017,15.1000,10.1500,225.4000,0.6797
2018,14.6000,8.4500,204.8000,0.6019
2019,13.4000,9.8400,205.8000,0.6405
