year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,19.5000,5.9600,174.8000,0.6648
1981,37.9000,8.5500,122.8000,2.6377
1982,4.6000,7.6300,218.7000,0.1605
1983,17.1000,8.7900,281.3000,0.5344
1984,9.8000,6.3000,321.4000,0.1920
1985,13.9000,6.9800,355.5000,0.2729
1986,12.2000,8.1600,246.2000,0.4042
1987,21.9000,6.8300,329.1000,0.4542
1988,9.1000,6.7700,153.9000,0.3998
1989,6.3000,9.3800,164.2000,0.3596
1990,36.0000,8.2000,323.9000,0.9111
1991,33.1000,6.9900,425.2000,0.5439
1992,20.1000,7.5900,228.3000,0.6677
1993,11.2000,7.9300,354.9000,0.2502
1994,10.5000,8.0200,233.4000,0.3608
1995,9.9000,6.9800,277.2000,0.2492
1996,11.5000,8.0800,258.1000,0.3600
1997,23.3000,8.0400,239.9000,0.7801
1998,12.6000,10.4400,316.9000,0.4149
1999,26.7000,7.1200,164.5000,1.1552
2000,9.9000,8.8500,180.2000,0.4862
2001,6.2000,8.7400,163.0000,0.3322
2002,4.2000,10.3800,256.3000,0.1701
2003,9.1000,8.4200,197.5000,0.3877
2004,7.6000,8.4100,195.8000,0.3261
2005,2.7000,7.6400,202.0000,0.1020
2006,1.6000,7.6300,137.8000,0.0885
2007,27.6000,7.6500,183.0000,1.1538
2008,13.8000,9.2400,253.9000,0.5023
2009,4.4000,9.2000,110.9000,0.3649
2010,27.1000,5.3600,87.1000,1.6654
2011,0.9000,7.6600,228.0000,0.0302
2012,16.4000,8.2700,260.7000,0.5197
2013,53.9000,7.0300,200.5000,1.8893
2014,7.3000,9.0600,146.8000,0.4502
2015,50.9000,9.3900,210.1000,2.2728
2016,9.7000,10.0000,278.9000,0.3478
2017,5.0000,9.7500,292.4000,0.1666
2018,11.7000,9.7700,393.4000,0.2904
2019,42.7000,9.6600,230.8300,1.7867
