year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,38.1000,9.9100,29.5000,12.7583
1981,12.5000,11.8400,49.3000,2.9971
1982,4.1000,11.7700,57.2000,0.8419
1983,12.3000,11.9300,79.0000,1.8553
1984,8.7000,10.2200,26.9000,3.2923
1985,27.0000,8.7300,26.1000,8.9993
1986,28.6000,10.4000,37.2000,7.9726
1987,37.5000,9.4900,43.0000,8.2543
1988,32.0000,8.1300,44.8000,5.7922
1989,22.9000,9.5700,16.3000,13.3593
1990,16.1000,11.2600,17.8000,10.1265
1991,20.4000,11.1300,40.4000,5.6064
1992,22.3000,11.1300,46.3000,5.3498
1993,28.1000,9.8900,35.3000,7.8542
1994,35.6000,9.3700,41.1000,8.0988
1995,12.8000,11.2200,33.0000,4.3374
1996,15.4000,9.8900,33.9000,4.4777
1997,11.3000,14.8800,28.1000,5.9640
1998,24.9000,9.4900,40.4000,5.8334
1999,12.6000,10.6000,43.3000,3.0784
2000,14.1300,12.9300,51.8000,3.5223
2001,17.1000,12.5500,82.2000,2.6069
2002,27.9000,10.4900,39.5000,7.3893
2003,22.9000,9.7900,48.3000,4.6311
2004,21.5000,12.3200,49.3000,5.3641
2005,28.3000,12.0400,30.5000,11.1312
2006,21.5000,12.3300,20.4000,12.9319
2007,19.0000,12.4300,53.5000,4.4048
2008,9.1000,14.2800,18.6000,6.9467
2009,11.6000,12.7400,30.9000,4.7685
2010,34.8000,8.9300,27.2000,11.3894
2011,27.1000,10.6500,68.2000,4.2274
2012,9.0000,13.1700,31.4000,3.7621
2013,15.4000,13.4900,75.3000,2.7562
2014,7.0000,11.1800,37.4000,2.0868
2015,25.4000,12.8100,50.6000,6.4186
2016,16.9000,12.7900,86.0000,2.5107
2017,6.2000,11.4600,48.6000,1.4594
2018,3.3000,13.0400,47.3000,0.9076
2019,2.8000,12.1600,41.3000,0.8226
