year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,30.3000,10.3100,253.3000,1.2324
1981,34.2000,12.4300,286.7000,1.4819
1982,27.9000,12.3200,469.3000,0.7324
1983,54.1000,12.1200,239.0000,2.7422
1984,30.5000,10.7400,435.1000,0.7530
1985,45.4000,10.3800,466.3000,1.0104
1986,28.6000,11.9400,250.4000,1.3631
1987,29.0000,10.4900,323.7000,0.9397
1988,15.8000,11.3100,384.5000,0.4644
1989,62.7000,12.5700,108.9000,7.2304
1990,41.2700,13.3100,330.2700,1.6626
1991,41.2700,13.3100,330.2700,1.6626
1992,10.2000,11.6600,158.8000,0.7485
1993,23.8000,11.6300,342.9000,0.8070
1994,18.6000,12.4100,567.9000,0.4063
1995,16.0000,11.6000,407.5000,0.4554
1996,13.9000,11.2500,480.9000,0.3252
1997,22.7000,12.0600,288.3000,0.9495
1998,30.2000,12.7400,469.4000,0.8196
1999,15.1000,12.4800,135.1000,1.3934
2000,19.9000,12.7200,269.5000,0.9391
2001,57.9000,12.9400,495.1000,1.5133
2002,4.8000,13.5300,159.6000,0.4067
2003,29.6000,12.0800,431.1000,0.8296
2004,28.1000,12.9400,359.7000,1.0106
2005,65.5000,12.1800,259.6000,3.0729
2006,33.2000,12.0800,323.0000,1.2413
2007,14.0000,12.8700,426.9000,0.4221
2008,34.1000,13.0200,698.8000,0.6354
2009,33.0000,13.0400,344.7000,1.2480
2010,93.3000,10.2200,436.9000,2.1817
2011,36.6000,11.5100,516.9000,0.8148
2012,50.0000,11.9600,429.3000,1.3926
2013,46.8000,11.1200,520.5000,0.9992
2014,25.8000,13.9600,317.3000,1.1351
2015,16.7000,12.7400,244.6000,0.8696
2016,60.5000,13.5300,261.0000,3.1362
2017,40.9000,13.6500,485.2000,1.1507
2018,93.1000,13.1900,328.0000,3.7437
2019,5.8000,13.3500,218.2000,0.3546
