year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,20.8000,11.3700,562.9000,0.4199
1981,20.2000,12.7700,876.7000,0.2941
1982,30.8000,11.5900,420.1000,0.8495
1983,15.3000,11.3400,630.8000,0.2750
1984,24.3000,12.1200,498.2000,0.5913
1985,19.8000,11.5700,313.0000,0.7319
1986,30.3000,11.9400,300.5000,1.2040
1987,16.3000,11.7100,645.2000,0.2958
1988,60.0000,11.1100,609.0000,1.0948
1989,53.7000,11.0800,472.3000,1.2601
1990,26.8000,11.6500,611.9000,0.5100
1991,18.4000,11.5000,461.0000,0.4589
1992,50.6000,11.8000,469.2000,1.2725
1993,45.4000,11.3000,434.8000,1.1794
1994,35.4000,12.4000,342.0000,1.2828
1995,10.0000,12.5400,317.5000,0.3948
1996,19.2000,10.6800,350.1000,0.5856
1997,27.1000,12.5000,258.8000,1.3080
1998,37.2000,12.7400,674.0000,0.7028
1999,1.2000,12.6800,247.6000,0.0614
2000,23.7000,13.7800,454.9000,0.7180
2001,15.4000,13.3800,483.4000,0.4263
2002,9.3000,13.2500,449.0000,0.2743
2003,11.3000,13.0400,535.6000,0.2752
2004,11.4000,13.7800,311.5000,0.5043
2005,5.4000,14.2000,441.9000,0.1735
2006,19.8000,13.9700,271.4000,1.0187
2007,4.1000,13.8100,891.6000,0.0635
2008,11.0000,14.0500,390.4000,0.3958
2009,4.0000,13.2500,394.7000,0.1342
2010,3.5000,12.5100,610.5000,0.0717
2011,3.6000,13.1900,511.1000,0.0929
2012,5.6000,13.7000,587.1000,0.1306
2013,2.6000,14.6600,536.6000,0.0710
2014,10.1000,13.5600,317.4000,0.4312
2015,10.5000,13.6700,480.0000,0.2991
2016,4.5000,13.8300,335.0000,0.1857
2017,11.9000,13.3000,472.7000,0.3346
2018,14.4000,14.6300,559.9000,0.3763
2019,5.1000,13.8800,740.4000,0.0956
