year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,27.2000,6.8800,230.6000,0.8117
1981,13.0000,8.1600,369.8000,0.2867
1982,32.1000,7.3200,108.0000,2.1729
1983,41.6000,6.4500,221.9000,1.2084
1984,30.3000,7.4600,292.9000,0.7713
1985,10.5000,7.4500,237.0000,0.3301
1986,11.8000,7.2700,226.4000,0.3788
1987,21.1000,7.8200,195.7000,0.8429
1988,41.7000,6.2900,269.9000,0.9710
1989,37.4000,6.8300,241.3000,1.0584
1990,35.5000,7.4500,255.2000,1.0358
1991,45.1000,7.0800,129.5000,2.4647
1992,24.5000,7.8400,482.9000,0.3979
1993,36.3000,7.1500,215.9000,1.2023
1994,22.7000,8.2400,352.1000,0.5308
1995,8.5000,7.7600,305.7000,0.2158
1996,31.3000,6.3200,326.0000,0.6065
1997,19.3000,9.1100,222.7000,0.7890
1998,17.1000,8.5200,270.6000,0.5380
1999,8.8000,8.6500,163.7000,0.4645
2000,14.2000,9.3200,235.5000,0.5618
2001,17.1000,8.4200,229.9000,0.6257
2002,28.4000,8.5000,241.3000,1.0004
2003,17.0000,7.9600,356.2000,0.3799
2004,25.2000,9.9300,235.6000,1.0614
2005,29.9000,9.0500,185.0000,1.4622
2006,23.1000,9.5100,255.5000,0.8597
2007,29.8000,9.7400,168.7000,1.7197
2008,35.8000,10.3500,138.6000,2.6712
2009,26.4000,9.2800,232.7000,1.0521
2010,31.1000,8.2800,205.4000,1.2523
2011,20.2000,8.1100,183.6000,0.8921
2012,23.4000,8.9000,249.7000,0.8341
2013,12.1000,10.9300,452.1000,0.2925
2014,38.1000,9.5800,265.9000,1.3716
2015,31.3000,9.1400,100.9000,2.8312
2016,24.9000,9.3800,254.4000,0.9180
2017,33.5000,8.8100,301.3000,0.9789
2018,37.9000,11.0000,484.8000,0.8599
2019,16.0000,9.3600,389.8000,0.3839
