year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,24.4000,8.9800,275.4000,0.7956
1981,27.0000,10.9200,367.5000,0.8019
1982,12.9000,10.8900,414.4000,0.3390
1983,30.6000,10.5400,200.6000,1.6072
1984,27.1000,9.4500,388.8000,0.6583
1985,52.9000,8.9900,656.4000,0.7243
1986,31.0000,10.0100,454.9000,0.6818
1987,34.9000,8.9000,324.1000,0.9583
1988,7.5000,9.0700,449.4000,0.1514
1989,16.9000,11.3500,316.1000,0.6068
1990,52.3000,10.0500,252.0000,2.0856
1991,25.5000,9.5400,362.0000,0.6716
1992,9.2000,10.2600,211.1000,0.4467
1993,13.0000,10.5500,369.2000,0.3714
1994,14.5000,10.6200,582.2000,0.2645
1995,20.2000,9.6200,503.0000,0.3861
1996,10.2000,9.9300,463.5000,0.2184
1997,35.2000,10.6400,368.0000,1.0175
1998,24.1000,11.7400,310.7000,0.9105
1999,32.3000,10.0000,250.9000,1.2873
2000,39.0000,10.6100,202.1000,2.0470
2001,25.3000,10.8200,376.1000,0.7278
2002,19.8000,12.0200,208.9000,1.1390
2003,21.8000,10.9400,185.9000,1.2819
2004,22.1000,11.1300,446.1000,0.5511
2005,11.7000,9.7600,273.8000,0.4170
2006,17.2000,9.9400,360.5000,0.4741
2007,57.2000,10.0900,316.0000,1.8263
2008,0.8000,11.3800,422.2000,0.0216
2009,35.2000,11.0500,256.8000,1.5141
2010,46.5000,8.4300,559.4000,0.7007
2011,4.6000,9.9200,342.0000,0.1334
2012,58.4000,10.1200,706.8000,0.8364
2013,49.2000,9.2900,499.1000,0.9158
2014,22.0000,12.1300,167.5000,1.5922
2015,33.3000,11.5500,346.2000,1.1109
2016,19.0000,11.9200,215.5000,1.0500
2017,24.2000,11.9300,271.2000,1.0644
2018,25.6000,11.6500,456.0000,0.6538
2019,21.0000,11.9300,366.4000,0.6835
